index,sex,area,effective_sample_size,data_type,type,value,standard_error,age_start,age_end,year_start,year_end
4183,male,South Korea,1847.0,p,Early to intermediate,0.012994044396318356,0.0026351091682119392,40,49,2008,2011
4184,male,South Korea,1668.0,p,Early to intermediate,0.11151079136690648,0.007707020327954977,50,59,2008,2011
4185,male,South Korea,1516.0,p,Early to intermediate,0.10620052770448547,0.007912865497557561,60,69,2008,2011
4186,male,South Korea,1125.0,p,Early to intermediate,0.13066666666666665,0.010048455443008315,70,95,2008,2011
4187,male,South Korea,6156.0,p,Early to intermediate,0.051981806367771284,0.002829337228249003,40,95,2008,2011
4188,female,South Korea,2385.0,p,Early to intermediate,0.015932914046121592,0.002563986699871025,40,49,2008,2011
4189,female,South Korea,2295.0,p,Early to intermediate,0.046187363834422665,0.00438128776328191,50,59,2008,2011
4190,female,South Korea,1908.0,p,Early to intermediate,0.1090146750524109,0.007134911204862512,60,69,2008,2011
4191,female,South Korea,1608.0,p,Early to intermediate,0.17972636815920398,0.009575076501893123,70,95,2008,2011
4192,female,South Korea,8196.0,p,Early to intermediate,0.06698389458272327,0.0027613966441303725,40,95,2008,2011
4193,,South Korea,4232.0,p,Late,0.001890359168241966,0.0006677108904936267,40,49,2008,2011
4194,,South Korea,3963.0,p,Late,0.004037345445369669,0.0010072967808569678,50,59,2008,2011
4195,,South Korea,3424.0,p,Late,0.009929906542056074,0.0016944886867424876,60,69,2008,2011
4196,,South Korea,2733.0,p,Late,0.016831320892791803,0.0024606695867480065,70,95,2008,2011
4197,,South Korea,14352.0,p,Late,0.006619286510590858,0.0006768730750639192,40,95,2008,2011
4198,male,South Korea,1847.0,p,Late,0.003789929615592853,0.0014297417141926347,40,49,2008,2011
4199,male,South Korea,1668.0,p,Late,0.005995203836930457,0.001890158369502679,50,59,2008,2011
4200,male,South Korea,1516.0,p,Late,0.017150395778364115,0.0033345021843280663,60,69,2008,2011
4201,male,South Korea,1125.0,p,Late,0.02311111111111111,0.004479780515885521,70,95,2008,2011
4202,male,South Korea,6156.0,p,Late,0.007959714100064977,0.0011325674693787404,40,95,2008,2011
4203,female,South Korea,2385.0,p,Late,0.0,0.0,40,49,2008,2011
4204,female,South Korea,2295.0,p,Late,0.003050108932461873,0.0011510733397723345,50,59,2008,2011
4205,female,South Korea,1908.0,p,Late,0.00419287211740042,0.001479293123446915,60,69,2008,2011
4206,female,South Korea,1608.0,p,Late,0.014303482587064676,0.002961075525338318,70,95,2008,2011
4207,female,South Korea,8196.0,p,Late,0.004636408003904344,0.000750379091172731,40,95,2008,2011
4208,,South Korea,4232.0,p,Late-wet,0.002126654064272212,0.0007081305106571898,40,49,2008,2011
4209,,South Korea,3963.0,p,Late-wet,0.004037345445369669,0.0010072967808569678,50,59,2008,2011
4210,,South Korea,3424.0,p,Late-wet,0.007885514018691588,0.0015115726367791668,60,69,2008,2011
4211,,South Korea,2733.0,p,Late-wet,0.010976948408342482,0.0019930775747072607,70,95,2008,2011
4212,,South Korea,14352.0,p,Late-wet,0.005016722408026756,0.0005897415316538582,40,95,2008,2011
4213,male,South Korea,1847.0,p,Late-wet,0.003789929615592853,0.0014297417141926347,40,49,2008,2011
4214,male,South Korea,1668.0,p,Late-wet,0.004796163069544364,0.001691628401361891,50,59,2008,2011
4215,male,South Korea,1516.0,p,Late-wet,0.013192612137203168,0.002930434324680697,60,69,2008,2011
4216,male,South Korea,1125.0,p,Late-wet,0.014222222222222225,0.003530181061429374,70,95,2008,2011
4217,male,South Korea,6156.0,p,Late-wet,0.0069850552306692645,0.001061484138382964,40,95,2008,2011
4218,female,South Korea,2385.0,p,Late-wet,0.0,0.0,40,49,2008,2011
4219,female,South Korea,2295.0,p,Late-wet,0.003050108932461873,0.0011510733397723345,50,59,2008,2011
4220,female,South Korea,1908.0,p,Late-wet,0.00419287211740042,0.001479293123446915,60,69,2008,2011
4221,female,South Korea,1608.0,p,Late-wet,0.009950248756218905,0.0024751553177442985,70,95,2008,2011
4222,female,South Korea,8196.0,p,Late-wet,0.0030502684236212788,0.0006091225603915699,40,95,2008,2011
4223,,South Korea,4232.0,p,Late-dry,0.0,0.0,40,49,2008,2011
4224,,South Korea,3963.0,p,Late-dry,0.00025233409033560434,0.0002523022520804356,50,59,2008,2011
4225,,South Korea,3424.0,p,Late-dry,0.0020443925233644853,0.0007719174796428582,60,69,2008,2011
4226,,South Korea,2733.0,p,Late-dry,0.006952067325283571,0.0015893599847310053,70,95,2008,2011
4227,,South Korea,14352.0,p,Late-dry,0.0016722408026755853,0.0003410591997636367,40,95,2008,2011
4228,male,South Korea,1847.0,p,Late-dry,0.0,0.0,40,49,2008,2011
4229,male,South Korea,1668.0,p,Late-dry,0.001199040767386091,0.0008473414018054184,50,59,2008,2011
4230,male,South Korea,1516.0,p,Late-dry,0.00395778364116095,0.001612557824495654,60,69,2008,2011
4231,male,South Korea,1125.0,p,Late-dry,0.008888888888888889,0.002798392640738985,70,95,2008,2011
4232,male,South Korea,6156.0,p,Late-dry,0.0019493177387914235,0.0005621708334615985,40,95,2008,2011
4233,female,South Korea,2385.0,p,Late-dry,0.0,0.0,40,49,2008,2011
4234,female,South Korea,2295.0,p,Late-dry,0.0,0.0,50,59,2008,2011
4235,female,South Korea,1908.0,p,Late-dry,0.0005241090146750523,0.0005239716515447482,60,69,2008,2011
4236,female,South Korea,1608.0,p,Late-dry,0.0049751243781094535,0.0017545910842253687,70,95,2008,2011
4237,female,South Korea,8196.0,p,Late-dry,0.0009760858955588092,0.00034493001388779865,40,95,2008,2011
4238,,South Korea,4232.0,p,Any,0.016068052930056708,0.00193281963226842,40,49,2008,2011
4239,,South Korea,3963.0,p,Any,0.05097148624779208,0.0034937453156215115,50,59,2008,2011
4240,,South Korea,3424.0,p,Any,0.11799065420560748,0.005513070167965407,60,69,2008,2011
4241,,South Korea,2733.0,p,Any,0.17892425905598244,0.007331729074197645,70,95,2008,2011
4242,,South Korea,14352.0,p,Any,0.07866499442586397,0.002247208305845464,40,95,2008,2011
4243,male,South Korea,1847.0,p,Any,0.016783974011911208,0.002989086105974985,40,49,2008,2011
4244,male,South Korea,1668.0,p,Any,0.0539568345323741,0.005531981062168807,50,59,2008,2011
4245,male,South Korea,1516.0,p,Any,0.12269129287598945,0.00842623351791427,60,69,2008,2011
4246,male,South Korea,1125.0,p,Any,0.1537777777777778,0.010755057635653457,70,95,2008,2011
4247,male,South Korea,6156.0,p,Any,0.06107862248213125,0.0030521784729016965,40,95,2008,2011
4248,female,South Korea,2385.0,p,Any,0.015932914046121592,0.002563986699871025,40,49,2008,2011
4249,female,South Korea,2295.0,p,Any,0.04793028322440087,0.0044591083829121645,50,59,2008,2011
4250,female,South Korea,1908.0,p,Any,0.11320754716981132,0.007253698486750805,60,69,2008,2011
4251,female,South Korea,1608.0,p,Any,0.19402985074626866,0.009861676028095592,70,95,2008,2011
4252,female,South Korea,8196.0,p,Any,0.07406051732552464,0.0028925687991909104,40,95,2008,2011
4253,male,Taiwan,103.0,p,Early,0.1262135922330097,0.032721793065833005,65,69,2010,2012
4254,male,Taiwan,96.0,p,Early,0.15625,0.0370579413300982,70,74,2010,2012
4255,male,Taiwan,78.0,p,Early,0.0,0.0,75,79,2010,2012
4256,male,Taiwan,88.0,p,Early,0.06818181818181818,0.026869435544710645,80,95,2010,2012
4257,male,Taiwan,365.0,p,Early,0.09315068493150687,0.015212975250355852,65,95,2010,2012
4258,female,Taiwan,86.0,p,Early,0.08139534883720931,0.029485933979015555,65,69,2010,2012
4259,female,Taiwan,84.0,p,Early,0.08333333333333333,0.030156119352322742,70,74,2010,2012
4260,female,Taiwan,60.0,p,Early,0.06666666666666668,0.03220305943597653,75,79,2010,2012
4261,female,Taiwan,78.0,p,Early,0.07692307692307693,0.030171713098182163,80,95,2010,2012
4262,female,Taiwan,308.0,p,Early,0.07792207792207792,0.015273505165701154,65,95,2010,2012
4263,,Taiwan,189.0,p,Early,0.1058201058201058,0.0223751339476736,65,69,2010,2012
4264,,Taiwan,180.0,p,Early,0.12222222222222222,0.024413560737299254,70,74,2010,2012
4265,,Taiwan,138.0,p,Early,0.028985507246376805,0.014281169221012038,75,79,2010,2012
4266,,Taiwan,166.0,p,Early,0.07228915662650602,0.020099666493177317,80,95,2010,2012
4267,,Taiwan,673.0,p,Early,0.0861812778603269,0.010817551173111895,65,95,2010,2012
4268,male,Taiwan,103.0,p,Intermediate,0.03883495145631068,0.019036703945374867,65,69,2010,2012
4269,male,Taiwan,96.0,p,Intermediate,0.03125,0.017758049084617,70,74,2010,2012
4270,male,Taiwan,78.0,p,Intermediate,0.1153846153846154,0.03617461319715232,75,79,2010,2012
4271,male,Taiwan,88.0,p,Intermediate,0.09090909090909093,0.030645448293783725,80,95,2010,2012
4272,male,Taiwan,365.0,p,Intermediate,0.06575342465753424,0.012973092469736323,65,95,2010,2012
4273,female,Taiwan,86.0,p,Intermediate,0.02325581395348837,0.016252005626086228,65,69,2010,2012
4274,female,Taiwan,84.0,p,Intermediate,0.03571428571428571,0.02024809676835146,70,74,2010,2012
4275,female,Taiwan,60.0,p,Intermediate,0.1,0.03872983346207417,75,79,2010,2012
4276,female,Taiwan,78.0,p,Intermediate,0.10256410256410256,0.03435200651574788,80,95,2010,2012
4277,female,Taiwan,308.0,p,Intermediate,0.06168831168831169,0.013708806522237715,65,95,2010,2012
4278,,Taiwan,189.0,p,Intermediate,0.031746031746031744,0.012752885598230049,65,69,2010,2012
4279,,Taiwan,180.0,p,Intermediate,0.03333333333333333,0.013379549531991441,70,74,2010,2012
4280,,Taiwan,138.0,p,Intermediate,0.10869565217391304,0.026495953665976443,75,79,2010,2012
4281,,Taiwan,166.0,p,Intermediate,0.0963855421686747,0.022905695802089558,80,95,2010,2012
4282,,Taiwan,673.0,p,Intermediate,0.0638930163447251,0.009427182316554922,65,95,2010,2012
4283,male,Taiwan,103.0,p,Early to intermediate,0.1650485436893204,0.036577822597501884,65,69,2010,2012
4284,male,Taiwan,96.0,p,Early to intermediate,0.1875,0.03983608994994363,70,74,2010,2012
4285,male,Taiwan,78.0,p,Early to intermediate,0.1153846153846154,0.03617461319715232,75,79,2010,2012
4286,male,Taiwan,88.0,p,Early to intermediate,0.1590909090909091,0.038990236501581864,80,95,2010,2012
4287,male,Taiwan,365.0,p,Early to intermediate,0.1589041095890411,0.019135679472904538,65,95,2010,2012
4288,female,Taiwan,86.0,p,Early to intermediate,0.10465116279069768,0.033007979464671065,65,69,2010,2012
4289,female,Taiwan,84.0,p,Early to intermediate,0.11904761904761905,0.035334335696706166,70,74,2010,2012
4290,female,Taiwan,60.0,p,Early to intermediate,0.16666666666666666,0.048112522432468816,75,79,2010,2012
4291,female,Taiwan,78.0,p,Early to intermediate,0.1794871794871795,0.04345223311468325,80,95,2010,2012
4292,female,Taiwan,308.0,p,Early to intermediate,0.1396103896103896,0.019748362477176446,65,95,2010,2012
4293,,Taiwan,189.0,p,Early to intermediate,0.13756613756613756,0.025054617097260302,65,69,2010,2012
4294,,Taiwan,180.0,p,Early to intermediate,0.15555555555555556,0.027014196338978468,70,74,2010,2012
4295,,Taiwan,138.0,p,Early to intermediate,0.13768115942028986,0.02933132294176839,75,79,2010,2012
4296,,Taiwan,166.0,p,Early to intermediate,0.1686746987951807,0.02906406973027625,80,95,2010,2012
4297,,Taiwan,673.0,p,Early to intermediate,0.150074294205052,0.013766898324813278,65,95,2010,2012
4298,male,Taiwan,103.0,p,Late,0.029126213592233014,0.016569323999667214,65,69,2010,2012
4299,male,Taiwan,96.0,p,Late,0.03125,0.017758049084617,70,74,2010,2012
4300,male,Taiwan,78.0,p,Late,0.10256410256410256,0.03435200651574788,75,79,2010,2012
4301,male,Taiwan,88.0,p,Late,0.09090909090909093,0.030645448293783725,80,95,2010,2012
4302,male,Taiwan,365.0,p,Late,0.06027397260273973,0.012457161754778777,65,95,2010,2012
4303,female,Taiwan,86.0,p,Late,0.04651162790697674,0.022708541671408348,65,69,2010,2012
4304,female,Taiwan,84.0,p,Late,0.03571428571428571,0.02024809676835146,70,74,2010,2012
4305,female,Taiwan,60.0,p,Late,0.15,0.046097722286464436,75,79,2010,2012
4306,female,Taiwan,78.0,p,Late,0.14102564102564102,0.039408675603311336,80,95,2010,2012
4307,female,Taiwan,308.0,p,Late,0.08766233766233766,0.016114208078779658,65,95,2010,2012
4308,,Taiwan,189.0,p,Late,0.037037037037037035,0.013737003463313252,65,69,2010,2012
4309,,Taiwan,180.0,p,Late,0.03333333333333333,0.013379549531991441,70,74,2010,2012
4310,,Taiwan,138.0,p,Late,0.12318840579710146,0.0279768307963528,75,79,2010,2012
4311,,Taiwan,166.0,p,Late,0.1144578313253012,0.024710033591276003,80,95,2010,2012
4312,,Taiwan,673.0,p,Late,0.07280832095096583,0.010015387073582354,65,95,2010,2012
4313,male,Taiwan,103.0,p,Any,0.1941747572815534,0.03897608439192225,65,69,2010,2012
4314,male,Taiwan,96.0,p,Any,0.21875,0.04219232225525951,70,74,2010,2012
4315,male,Taiwan,78.0,p,Any,0.21794871794871795,0.04674632500202805,75,79,2010,2012
4316,male,Taiwan,88.0,p,Any,0.25,0.046159309117249775,80,95,2010,2012
4317,male,Taiwan,365.0,p,Any,0.2191780821917808,0.02165350112337582,65,95,2010,2012
4318,female,Taiwan,86.0,p,Any,0.1511627906976744,0.03862650635373263,65,69,2010,2012
4319,female,Taiwan,84.0,p,Any,0.15476190476190474,0.03946225707293162,70,74,2010,2012
4320,female,Taiwan,60.0,p,Any,0.31666666666666665,0.06005398805642704,75,79,2010,2012
4321,female,Taiwan,78.0,p,Any,0.3205128205128205,0.052840392523597984,80,95,2010,2012
4322,female,Taiwan,308.0,p,Any,0.2272727272727273,0.023878740932917208,65,95,2010,2012
4323,,Taiwan,189.0,p,Any,0.17989417989417988,0.027939112173989984,65,69,2010,2012
4324,,Taiwan,180.0,p,Any,0.18888888888888888,0.029174749027122925,70,74,2010,2012
4325,,Taiwan,138.0,p,Any,0.2608695652173913,0.03737943276613457,75,79,2010,2012
4326,,Taiwan,166.0,p,Any,0.28313253012048195,0.034967153305487934,80,95,2010,2012
4327,,Taiwan,673.0,p,Any,0.22288261515601784,0.0160425675864425,65,95,2010,2012
4328,male,Taiwan,103.0,p,Early,0.1262135922330097,0.032721793065833005,65,69,2010,2012
4329,male,Taiwan,96.0,p,Early,0.15625,0.0370579413300982,70,74,2010,2012
4330,male,Taiwan,78.0,p,Early,0.0,0.0,75,79,2010,2012
4331,male,Taiwan,88.0,p,Early,0.06818181818181818,0.026869435544710645,80,95,2010,2012
4332,male,Taiwan,365.0,p,Early,0.09315068493150687,0.015212975250355852,65,95,2010,2012
4333,female,Taiwan,86.0,p,Early,0.08139534883720931,0.029485933979015555,65,69,2010,2012
4334,female,Taiwan,84.0,p,Early,0.08333333333333333,0.030156119352322742,70,74,2010,2012
4335,female,Taiwan,60.0,p,Early,0.06666666666666668,0.03220305943597653,75,79,2010,2012
4336,female,Taiwan,78.0,p,Early,0.07692307692307693,0.030171713098182163,80,95,2010,2012
4337,female,Taiwan,308.0,p,Early,0.07792207792207792,0.015273505165701154,65,95,2010,2012
4338,,Taiwan,189.0,p,Early,0.1058201058201058,0.0223751339476736,65,69,2010,2012
4339,,Taiwan,180.0,p,Early,0.12222222222222222,0.024413560737299254,70,74,2010,2012
4340,,Taiwan,138.0,p,Early,0.028985507246376805,0.014281169221012038,75,79,2010,2012
4341,,Taiwan,166.0,p,Early,0.07228915662650602,0.020099666493177317,80,95,2010,2012
4342,,Taiwan,673.0,p,Early,0.0861812778603269,0.010817551173111895,65,95,2010,2012
4343,male,Taiwan,103.0,p,Intermediate,0.03883495145631068,0.019036703945374867,65,69,2010,2012
4344,male,Taiwan,96.0,p,Intermediate,0.03125,0.017758049084617,70,74,2010,2012
4345,male,Taiwan,78.0,p,Intermediate,0.1153846153846154,0.03617461319715232,75,79,2010,2012
4346,male,Taiwan,88.0,p,Intermediate,0.09090909090909093,0.030645448293783725,80,95,2010,2012
4347,male,Taiwan,365.0,p,Intermediate,0.06575342465753424,0.012973092469736323,65,95,2010,2012
4348,female,Taiwan,86.0,p,Intermediate,0.02325581395348837,0.016252005626086228,65,69,2010,2012
4349,female,Taiwan,84.0,p,Intermediate,0.03571428571428571,0.02024809676835146,70,74,2010,2012
4350,female,Taiwan,60.0,p,Intermediate,0.1,0.03872983346207417,75,79,2010,2012
4351,female,Taiwan,78.0,p,Intermediate,0.10256410256410256,0.03435200651574788,80,95,2010,2012
4352,female,Taiwan,308.0,p,Intermediate,0.06168831168831169,0.013708806522237715,65,95,2010,2012
4353,,Taiwan,189.0,p,Intermediate,0.031746031746031744,0.012752885598230049,65,69,2010,2012
4354,,Taiwan,180.0,p,Intermediate,0.03333333333333333,0.013379549531991441,70,74,2010,2012
4355,,Taiwan,138.0,p,Intermediate,0.10869565217391304,0.026495953665976443,75,79,2010,2012
4356,,Taiwan,166.0,p,Intermediate,0.0963855421686747,0.022905695802089558,80,95,2010,2012
4357,,Taiwan,673.0,p,Intermediate,0.0638930163447251,0.009427182316554922,65,95,2010,2012
4358,male,Taiwan,103.0,p,Early to intermediate,0.1650485436893204,0.036577822597501884,65,69,2010,2012
4359,male,Taiwan,96.0,p,Early to intermediate,0.1875,0.03983608994994363,70,74,2010,2012
4360,male,Taiwan,78.0,p,Early to intermediate,0.1153846153846154,0.03617461319715232,75,79,2010,2012
4361,male,Taiwan,88.0,p,Early to intermediate,0.1590909090909091,0.038990236501581864,80,95,2010,2012
4362,male,Taiwan,365.0,p,Early to intermediate,0.1589041095890411,0.019135679472904538,65,95,2010,2012
4363,female,Taiwan,86.0,p,Early to intermediate,0.10465116279069768,0.033007979464671065,65,69,2010,2012
4364,female,Taiwan,84.0,p,Early to intermediate,0.11904761904761905,0.035334335696706166,70,74,2010,2012
4365,female,Taiwan,60.0,p,Early to intermediate,0.16666666666666666,0.048112522432468816,75,79,2010,2012
4366,female,Taiwan,78.0,p,Early to intermediate,0.1794871794871795,0.04345223311468325,80,95,2010,2012
4367,female,Taiwan,308.0,p,Early to intermediate,0.1396103896103896,0.019748362477176446,65,95,2010,2012
4368,,Taiwan,189.0,p,Early to intermediate,0.13756613756613756,0.025054617097260302,65,69,2010,2012
4369,,Taiwan,180.0,p,Early to intermediate,0.15555555555555556,0.027014196338978468,70,74,2010,2012
4370,,Taiwan,138.0,p,Early to intermediate,0.13768115942028986,0.02933132294176839,75,79,2010,2012
4371,,Taiwan,166.0,p,Early to intermediate,0.1686746987951807,0.02906406973027625,80,95,2010,2012
4372,,Taiwan,673.0,p,Early to intermediate,0.150074294205052,0.013766898324813278,65,95,2010,2012
4373,male,Taiwan,103.0,p,Late,0.029126213592233014,0.016569323999667214,65,69,2010,2012
4374,male,Taiwan,96.0,p,Late,0.03125,0.017758049084617,70,74,2010,2012
4375,male,Taiwan,78.0,p,Late,0.10256410256410256,0.03435200651574788,75,79,2010,2012
4376,male,Taiwan,88.0,p,Late,0.09090909090909093,0.030645448293783725,80,95,2010,2012
4377,male,Taiwan,365.0,p,Late,0.06027397260273973,0.012457161754778777,65,95,2010,2012
4378,female,Taiwan,86.0,p,Late,0.04651162790697674,0.022708541671408348,65,69,2010,2012
4379,female,Taiwan,84.0,p,Late,0.03571428571428571,0.02024809676835146,70,74,2010,2012
4380,female,Taiwan,60.0,p,Late,0.15,0.046097722286464436,75,79,2010,2012
4381,female,Taiwan,78.0,p,Late,0.14102564102564102,0.039408675603311336,80,95,2010,2012
4382,female,Taiwan,308.0,p,Late,0.08766233766233766,0.016114208078779658,65,95,2010,2012
4383,,Taiwan,189.0,p,Late,0.037037037037037035,0.013737003463313252,65,69,2010,2012
4384,,Taiwan,180.0,p,Late,0.03333333333333333,0.013379549531991441,70,74,2010,2012
4385,,Taiwan,138.0,p,Late,0.12318840579710146,0.0279768307963528,75,79,2010,2012
4386,,Taiwan,166.0,p,Late,0.1144578313253012,0.024710033591276003,80,95,2010,2012
4387,,Taiwan,673.0,p,Late,0.07280832095096583,0.010015387073582354,65,95,2010,2012
4388,male,Taiwan,103.0,p,Any,0.1941747572815534,0.03897608439192225,65,69,2010,2012
4389,male,Taiwan,96.0,p,Any,0.21875,0.04219232225525951,70,74,2010,2012
4390,male,Taiwan,78.0,p,Any,0.21794871794871795,0.04674632500202805,75,79,2010,2012
4391,male,Taiwan,88.0,p,Any,0.25,0.046159309117249775,80,95,2010,2012
4392,male,Taiwan,365.0,p,Any,0.2191780821917808,0.02165350112337582,65,95,2010,2012
4393,female,Taiwan,86.0,p,Any,0.1511627906976744,0.03862650635373263,65,69,2010,2012
4394,female,Taiwan,84.0,p,Any,0.15476190476190474,0.03946225707293162,70,74,2010,2012
4395,female,Taiwan,60.0,p,Any,0.31666666666666665,0.06005398805642704,75,79,2010,2012
4396,female,Taiwan,78.0,p,Any,0.3205128205128205,0.052840392523597984,80,95,2010,2012
4397,female,Taiwan,308.0,p,Any,0.2272727272727273,0.023878740932917208,65,95,2010,2012
4398,,Taiwan,189.0,p,Any,0.17989417989417988,0.027939112173989984,65,69,2010,2012
4399,,Taiwan,180.0,p,Any,0.18888888888888888,0.029174749027122925,70,74,2010,2012
4400,,Taiwan,138.0,p,Any,0.2608695652173913,0.03737943276613457,75,79,2010,2012
4401,,Taiwan,166.0,p,Any,0.28313253012048195,0.034967153305487934,80,95,2010,2012
4402,,Taiwan,673.0,p,Any,0.22288261515601784,0.0160425675864425,65,95,2010,2012
4403,,Germany,1373.0,p,Early,0.0036416605972323375,0.0016256320201429304,35,44,2007,2008
4404,,Germany,1224.0,p,Early,0.01062091503267974,0.0029300269908508784,45,54,2007,2008
4405,,Germany,909.0,p,Early,0.0319031903190319,0.005829006105192113,55,64,2007,2008
4406,,Germany,834.0,p,Early,0.05275779376498802,0.007740888429082905,65,74,2007,2008
4407,male,Germany,2164.0,p,Early,0.017097966728280962,0.002786754572133109,35,74,2007,2008
4408,female,Germany,2176.0,p,Early,0.02481617647058824,0.003334887847569696,35,74,2007,2008
4409,,Germany,4340.0,p,Early,0.020967741935483872,0.002174850793844572,35,74,2007,2008
4410,,Germany,1373.0,p,Intermediate,0.0029133284777858705,0.001454540820506203,35,44,2007,2008
4411,,Germany,1224.0,p,Intermediate,0.0032679738562091504,0.0016313148299501431,45,54,2007,2008
4412,,Germany,909.0,p,Intermediate,0.0187018701870187,0.004493254966769514,55,64,2007,2008
4413,,Germany,834.0,p,Intermediate,0.059952038369304565,0.008220419060241591,65,74,2007,2008
4414,male,Germany,2164.0,p,Intermediate,0.016173752310536044,0.0027116645792837784,35,74,2007,2008
4415,female,Germany,2176.0,p,Intermediate,0.01884191176470588,0.002914758191539333,35,74,2007,2008
4416,,Germany,4340.0,p,Intermediate,0.017972350230414748,0.002016598453344137,35,74,2007,2008
4417,,Germany,1373.0,p,Early to intermediate,0.006554989075018208,0.0021778232705057018,35,44,2007,2008
4418,,Germany,1224.0,p,Early to intermediate,0.013888888888888888,0.0033450758432838363,45,54,2007,2008
4419,,Germany,909.0,p,Early to intermediate,0.050605060506050605,0.007270068265306092,55,64,2007,2008
4420,,Germany,834.0,p,Early to intermediate,0.11270983213429255,0.010950418335391872,65,74,2007,2008
4421,male,Germany,2164.0,p,Early to intermediate,0.033271719038817,0.0038553268566297416,35,74,2007,2008
4422,female,Germany,2176.0,p,Early to intermediate,0.04365808823529412,0.00438035699167429,35,74,2007,2008
4423,,Germany,4340.0,p,Early to intermediate,0.03894009216589862,0.0029364922092410127,35,74,2007,2008
4424,,Germany,1373.0,p,Late-dry,0.0,0.0,35,44,2007,2008
4425,,Germany,1224.0,p,Late-dry,0.0008169934640522876,0.0008166596566985978,45,54,2007,2008
4426,,Germany,909.0,p,Late-dry,0.0,0.0,55,64,2007,2008
4427,,Germany,834.0,p,Late-dry,0.0035971223021582736,0.0020730609134131427,65,74,2007,2008
4428,male,Germany,2164.0,p,Late-dry,0.0009242144177449168,0.0006532162167391242,35,74,2007,2008
4429,female,Germany,2176.0,p,Late-dry,0.0009191176470588236,0.000649615578422129,35,74,2007,2008
4430,,Germany,4340.0,p,Late-dry,0.0009216589861751152,0.00046061708031154005,35,74,2007,2008
4431,,Germany,1373.0,p,Late-wet,0.0,0.0,35,44,2007,2008
4432,,Germany,1224.0,p,Late-wet,0.0,0.0,45,54,2007,2008
4433,,Germany,909.0,p,Late-wet,0.0,0.0,55,64,2007,2008
4434,,Germany,834.0,p,Late-wet,0.0035971223021582736,0.0020730609134131427,65,74,2007,2008
4435,male,Germany,2164.0,p,Late-wet,0.0009242144177449168,0.0006532162167391242,35,74,2007,2008
4436,female,Germany,2176.0,p,Late-wet,0.0009191176470588236,0.000649615578422129,35,74,2007,2008
4437,,Germany,4340.0,p,Late-wet,0.0009216589861751152,0.00046061708031154005,35,74,2007,2008
4438,,Germany,1373.0,p,Late,0.0,0.0,35,44,2007,2008
4439,,Germany,1224.0,p,Late,0.0008169934640522876,0.0008166596566985978,45,54,2007,2008
4440,,Germany,909.0,p,Late,0.0,0.0,55,64,2007,2008
4441,,Germany,834.0,p,Late,0.007194244604316547,0.0029264541055281147,65,74,2007,2008
4442,male,Germany,2164.0,p,Late,0.0018484288354898336,0.0009233598503705493,35,74,2007,2008
4443,female,Germany,2176.0,p,Late,0.0018382352941176468,0.0009182724812276152,35,74,2007,2008
4444,,Germany,4340.0,p,Late,0.0020737327188940094,0.0006905271397718036,35,74,2007,2008
4445,,Germany,1373.0,p,Any,0.006554989075018208,0.0021778232705057018,35,44,2007,2008
4446,,Germany,1224.0,p,Any,0.014705882352941175,0.003440628478599113,45,54,2007,2008
4447,,Germany,909.0,p,Any,0.050605060506050605,0.007270068265306092,55,64,2007,2008
4448,,Germany,834.0,p,Any,0.11990407673860913,0.011248612444143952,65,74,2007,2008
4449,male,Germany,2164.0,p,Any,0.03512014787430684,0.003957183218381707,35,74,2007,2008
4450,female,Germany,2176.0,p,Any,0.04549632352941176,0.004467324591399861,35,74,2007,2008
4451,,Germany,4340.0,p,Any,0.04101382488479263,0.0030104155236679643,35,74,2007,2008
4452,,Germany,1373.0,p,Early,0.0036416605972323375,0.0016256320201429304,35,44,2007,2008
4453,,Germany,1224.0,p,Early,0.01062091503267974,0.0029300269908508784,45,54,2007,2008
4454,,Germany,909.0,p,Early,0.0319031903190319,0.005829006105192113,55,64,2007,2008
4455,,Germany,834.0,p,Early,0.05275779376498802,0.007740888429082905,65,74,2007,2008
4456,male,Germany,2164.0,p,Early,0.017097966728280962,0.002786754572133109,35,74,2007,2008
4457,female,Germany,2176.0,p,Early,0.02481617647058824,0.003334887847569696,35,74,2007,2008
4458,,Germany,4340.0,p,Early,0.020967741935483872,0.002174850793844572,35,74,2007,2008
4459,,Germany,1373.0,p,Intermediate,0.0029133284777858705,0.001454540820506203,35,44,2007,2008
4460,,Germany,1224.0,p,Intermediate,0.0032679738562091504,0.0016313148299501431,45,54,2007,2008
4461,,Germany,909.0,p,Intermediate,0.0187018701870187,0.004493254966769514,55,64,2007,2008
4462,,Germany,834.0,p,Intermediate,0.059952038369304565,0.008220419060241591,65,74,2007,2008
4463,male,Germany,2164.0,p,Intermediate,0.016173752310536044,0.0027116645792837784,35,74,2007,2008
4464,female,Germany,2176.0,p,Intermediate,0.01884191176470588,0.002914758191539333,35,74,2007,2008
4465,,Germany,4340.0,p,Intermediate,0.017972350230414748,0.002016598453344137,35,74,2007,2008
4466,,Germany,1373.0,p,Early to intermediate,0.006554989075018208,0.0021778232705057018,35,44,2007,2008
4467,,Germany,1224.0,p,Early to intermediate,0.013888888888888888,0.0033450758432838363,45,54,2007,2008
4468,,Germany,909.0,p,Early to intermediate,0.050605060506050605,0.007270068265306092,55,64,2007,2008
4469,,Germany,834.0,p,Early to intermediate,0.11270983213429255,0.010950418335391872,65,74,2007,2008
